id,type,action,actor_id,actor_login,repo_id,repo_name,org_id,org_login,created_at,issue_id,issue_number,issue_title,body,issue_labels.name,issue_labels.color,issue_labels.default,issue_labels.description,issue_author_id,issue_author_login,issue_author_type,issue_author_association,issue_assignee_id,issue_assignee_login,issue_assignees.login,issue_assignees.id,issue_created_at,issue_updated_at,issue_comments,issue_closed_at,issue_comment_id,issue_comment_created_at,issue_comment_updated_at,issue_comment_author_association,issue_comment_author_id,issue_comment_author_login,issue_comment_author_type,pull_commits,pull_additions,pull_deletions,pull_changed_files,pull_merged,pull_merge_commit_sha,pull_merged_at,pull_merged_by_id,pull_merged_by_login,pull_merged_by_type,pull_requested_reviewer_id,pull_requested_reviewer_login,pull_requested_reviewer_type,pull_review_comments,pull_base_ref,pull_head_repo_id,pull_head_repo_name,pull_head_ref,repo_description,repo_size,repo_stargazers_count,repo_forks_count,repo_language,repo_has_issues,repo_has_projects,repo_has_downloads,repo_has_wiki,repo_has_pages,repo_license,repo_default_branch,repo_created_at,repo_updated_at,repo_pushed_at,repo_topics.name,pull_review_state,pull_review_author_association,pull_review_id,pull_review_comment_id,pull_review_comment_path,pull_review_comment_position,pull_review_comment_author_id,pull_review_comment_author_login,pull_review_comment_author_type,pull_review_comment_author_association,pull_review_comment_created_at,pull_review_comment_updated_at,push_id,push_size,push_distinct_size,push_ref,push_head,push_commits.name,push_commits.email,push_commits.message,fork_forkee_id,fork_forkee_full_name,fork_forkee_owner_id,fork_forkee_owner_login,fork_forkee_owner_type,delete_ref,delete_ref_type,delete_pusher_type,create_ref,create_ref_type,create_master_branch,create_description,create_pusher_type,gollum_pages.page_name,gollum_pages.title,gollum_pages.action,member_id,member_login,member_type,release_id,release_tag_name,release_target_commitish,release_name,release_draft,release_author_id,release_author_login,release_author_type,release_prerelease,release_created_at,release_published_at,release_body,release_assets.name,release_assets.uploader_login,release_assets.uploader_id,release_assets.content_type,release_assets.state,release_assets.size,release_assets.download_count,commit_comment_id,commit_comment_author_id,commit_comment_author_login,commit_comment_author_type,commit_comment_author_association,commit_comment_path,commit_comment_position,commit_comment_line,commit_comment_sha,commit_comment_created_at,commit_comment_updated_at
2489740899,IssueCommentEvent,created,420061,anthonator,19143802,sequelize/cli,3591786,sequelize,2015-01-01 18:11:34,52791213,75,sequelize CLI vs umzug,"I was able to do the following:

```js
migration.sequelize.query('CREATE EXTENSION IF NOT EXISTS ""uuid-ossp""');
```",[],[],[],[],3983736,dmbrowne,User,COLLABORATOR,0,,[],[],2014-12-24 02:29:30,2015-01-01 18:11:34,7,,68493476,2015-01-01 18:11:34,2015-01-01 18:11:34,COLLABORATOR,420061,anthonator,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489741194,IssueCommentEvent,created,79163,sdepold,19143802,sequelize/cli,3591786,sequelize,2015-01-01 18:12:16,52791213,75,sequelize CLI vs umzug,@anthonator With CLI 1.x ?,[],[],[],[],3983736,dmbrowne,User,COLLABORATOR,0,,[],[],2014-12-24 02:29:30,2015-01-01 18:12:16,8,,68493496,2015-01-01 18:12:16,2015-01-01 18:12:16,COLLABORATOR,79163,sdepold,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489741843,IssueCommentEvent,created,420061,anthonator,19143802,sequelize/cli,3591786,sequelize,2015-01-01 18:13:47,52791213,75,sequelize CLI vs umzug,@sdepold Yep!,[],[],[],[],3983736,dmbrowne,User,COLLABORATOR,0,,[],[],2014-12-24 02:29:30,2015-01-01 18:13:47,9,,68493541,2015-01-01 18:13:47,2015-01-01 18:13:47,COLLABORATOR,420061,anthonator,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489743604,IssueCommentEvent,created,420061,anthonator,19143802,sequelize/cli,3591786,sequelize,2015-01-01 18:17:52,52791213,75,sequelize CLI vs umzug,"My complete migration:

```js
module.exports = {
  up: function(migration, DataTypes, done) {
    migration.sequelize.query('CREATE EXTENSION IF NOT EXISTS ""uuid-ossp""');

    done();
  },

  down: function(migration, DataTypes, done) {
    migration.sequelize.query('DROP EXTENSION IF EXISTS ""uuid-ossp""');

    done();
  }
};
```",[],[],[],[],3983736,dmbrowne,User,COLLABORATOR,0,,[],[],2014-12-24 02:29:30,2015-01-01 18:17:51,10,,68493649,2015-01-01 18:17:51,2015-01-01 18:17:51,COLLABORATOR,420061,anthonator,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489745926,IssueCommentEvent,created,79163,sdepold,19143802,sequelize/cli,3591786,sequelize,2015-01-01 18:22:40,52791213,75,sequelize CLI vs umzug,ah cool. good to know.,[],[],[],[],3983736,dmbrowne,User,COLLABORATOR,0,,[],[],2014-12-24 02:29:30,2015-01-01 18:22:40,11,,68493787,2015-01-01 18:22:40,2015-01-01 18:22:40,COLLABORATOR,79163,sdepold,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489874147,IssueCommentEvent,created,167982,jorge-3,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-01 22:48:53,34131701,2796,Bug: Setting url: to https in config.js causes a redirect loop,I can confirm I had the redirect loop and with ```proxy_set_header X-Forwarded-Proto $scheme;``` on my nginx virtual conf it now works.,[],[],[],[],7674234,xtceed,User,COLLABORATOR,0,,[],[],2014-05-22 23:39:35,2015-01-01 22:48:53,15,2014-05-24 05:48:34,68501082,2015-01-01 22:48:53,2015-01-01 22:48:53,COLLABORATOR,167982,jorge-3,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489879872,IssueCommentEvent,created,889856,dustinmatlock,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-01 23:00:43,34131701,2796,Bug: Setting url: to https in config.js causes a redirect loop,"@jorge-3, would you know how to make this work on a DO droplet? Ubuntu 14.04. Thanks!",[],[],[],[],7674234,xtceed,User,COLLABORATOR,0,,[],[],2014-05-22 23:39:35,2015-01-01 23:00:43,16,2014-05-24 05:48:34,68501392,2015-01-01 23:00:43,2015-01-01 23:00:43,COLLABORATOR,889856,dustinmatlock,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489892464,IssueCommentEvent,created,922012,drmyersii,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-01 23:26:49,34131701,2796,Bug: Setting url: to https in config.js causes a redirect loop,"@dustinmatlock, are you using Apache or Nginx? ",[],[],[],[],7674234,xtceed,User,COLLABORATOR,0,,[],[],2014-05-22 23:39:35,2015-01-01 23:26:48,17,2014-05-24 05:48:34,68502141,2015-01-01 23:26:48,2015-01-01 23:26:48,COLLABORATOR,922012,drmyersii,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489898708,IssueCommentEvent,created,889856,dustinmatlock,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-01 23:40:48,34131701,2796,Bug: Setting url: to https in config.js causes a redirect loop,"@drmyersii, it's Nginx, thanks.",[],[],[],[],7674234,xtceed,User,COLLABORATOR,0,,[],[],2014-05-22 23:39:35,2015-01-01 23:40:48,18,2014-05-24 05:48:34,68502484,2015-01-01 23:40:48,2015-01-01 23:40:48,COLLABORATOR,889856,dustinmatlock,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489899391,IssueCommentEvent,created,275754,PaBLoX-CL,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-01 23:42:16,45611111,4270,Footnotes extension for Showdown,"I don't if I should create a new ticket, but I just realized that in the live editor and the final post the footnotes lacks markdown syntax (`**` for example). Should I report it as a bug?",[],[],[],[],3055384,mispy,User,COLLABORATOR,0,,[],[],2014-10-13 06:07:57,2015-01-01 23:42:15,5,2014-12-03 13:38:47,68502523,2015-01-01 23:42:15,2015-01-01 23:42:15,COLLABORATOR,275754,PaBLoX-CL,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489900018,IssueCommentEvent,created,167982,jorge-3,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-01 23:43:41,34131701,2796,Bug: Setting url: to https in config.js causes a redirect loop,"@dustinmatlock sorry, haven't worked with Digital Ocean. But if you're using nginx, the config that I'm using is similar to what you posted.

Here's what I have:

```
server {
    listen       443;
    server_name  jorge3.com;

    ssl                  on;
    ssl_certificate      ssl/jorge3_com.crt;
    ssl_certificate_key  ssl/jorge3.key;

    ssl_session_timeout  5m;

    ssl_protocols  SSLv2 SSLv3 TLSv1;
    ssl_ciphers  ALL:!ADH:!EXPORT56:RC4+RSA:+HIGH:+MEDIUM:+LOW:+SSLv2:+EXP;
    ssl_prefer_server_ciphers   on;

    access_log /var/log/nginx/jorge3.access.log;
    error_log /var/log/nginx/jorge3.error.log;

    location / {
        proxy_pass http://127.0.0.1:8000;
        proxy_set_header Host $host;
        proxy_set_header X-Real-IP $remote_addr;
        proxy_set_header X-Forwarded-For $proxy_add_x_forwarded_for;
        # 2 lines below are to avoid Ghost https redirect bug
        proxy_set_header X-Forwarded-Proto $scheme;
        proxy_buffering off;
    }
}
```
The blog is live at https://jorge3.com",[],[],[],[],7674234,xtceed,User,COLLABORATOR,0,,[],[],2014-05-22 23:39:35,2015-01-01 23:43:40,19,2014-05-24 05:48:34,68502551,2015-01-01 23:43:40,2015-01-01 23:43:40,COLLABORATOR,167982,jorge-3,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489905149,IssueCommentEvent,created,214142,jaswilli,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-01 23:55:14,45611111,4270,Footnotes extension for Showdown,"Hi @PaBLoX-CL,

The issue with not rendering markdown in footnotes was fixed by #4722.",[],[],[],[],3055384,mispy,User,COLLABORATOR,0,,[],[],2014-10-13 06:07:57,2015-01-01 23:55:12,6,2014-12-03 13:38:47,68502812,2015-01-01 23:55:12,2015-01-01 23:55:12,COLLABORATOR,214142,jaswilli,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489950493,IssuesEvent,opened,1148412,seglo,7639232,angular/protractor,139426,angular,2015-01-02 01:45:41,53234162,1677,can't launch repl from wd-debug>,"I'm using protractor `Version 1.5.0`.  I set a browser.pause() at the appropriate `it` block I want to debug.  When I attempt to drop into a repl as described in https://github.com/angular/protractor/blob/master/docs/debugging.md I am told it's an invalid command. 
```
wd-debug> repl
Unrecognized command.
```",[],[],[],[],1148412,seglo,User,COLLABORATOR,0,,[],[],2015-01-02 01:45:41,2015-01-02 01:45:41,0,,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489958223,PullRequestEvent,opened,12637,rwjblue,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-02 02:04:27,26748640,4746,Ensure templates are compiled with correct template compiler.,"No issue.

Using the version of `ember-template-compiler.js` that ships with the
specific version of Ember that we are using will work in both 1.9
(Handlebars 2.0) AND 1.10 (HTMLBars). This prepares us for an easier
upgrade to 1.10 when it ships as stable.",[],[],[],[],12637,rwjblue,User,COLLABORATOR,0,,[],[],2015-01-02 02:04:24,2015-01-02 02:04:24,0,,0,,,COLLABORATOR,0,,Bot,1,2,0,1,0,,,0,,Bot,0,,Bot,0,master,18351883,rwjblue/Ghost,compile-templates-with-embedded-template-compiler,Just a blogging platform,52461,13493,3029,JavaScript,1,0,1,1,1,,master,2013-05-04 11:09:13,2015-01-02 00:21:10,2015-01-01 16:34:42,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489966566,IssueCommentEvent,created,12637,rwjblue,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-02 02:23:46,53234481,4746,Ensure templates are compiled with correct template compiler.,Going to have to close this until https://github.com/dgeb/grunt-ember-templates/pull/77 is in a released version.,[],[],[],[],12637,rwjblue,User,COLLABORATOR,0,,[],[],2015-01-02 02:04:24,2015-01-02 02:23:44,1,2015-01-02 02:23:44,68505964,2015-01-02 02:23:43,2015-01-02 02:23:43,COLLABORATOR,12637,rwjblue,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489966568,PullRequestEvent,closed,12637,rwjblue,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-02 02:23:46,26748640,4746,Ensure templates are compiled with correct template compiler.,"No issue.

Using the version of `ember-template-compiler.js` that ships with the
specific version of Ember that we are using will work in both 1.9
(Handlebars 2.0) AND 1.10 (HTMLBars). This prepares us for an easier
upgrade to 1.10 when it ships as stable.",[],[],[],[],12637,rwjblue,User,COLLABORATOR,0,,[],[],2015-01-02 02:04:24,2015-01-02 02:23:44,1,2015-01-02 02:23:44,0,,,COLLABORATOR,0,,Bot,1,2,0,1,0,496d5c2dc83afaddc3a00d9216e791f6f3578fd8,,0,,Bot,0,,Bot,0,master,18351883,rwjblue/Ghost,compile-templates-with-embedded-template-compiler,Just a blogging platform,52461,13493,3029,JavaScript,1,0,1,1,1,,master,2013-05-04 11:09:13,2015-01-02 00:21:10,2015-01-01 16:34:42,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489967253,IssuesEvent,opened,275754,PaBLoX-CL,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-02 02:25:12,53234871,4747,Unable to see settings/tags in 0.5.7?,"I don't know what I'm doing wrong, I'm using stable branch (which corresponds to 0.5.7). And I can't see the Tags submenu, I can't find if it actually exists (I can't seem to find any documentation about it actually exists... besides some documentation in the themes webpage).

I see that's there (unless I'm not understanding the source code xD):

```
├── core/client/templates/settings
│   ├── about.hbs
│   ├── apps.hbs
│   ├── code-injection.hbs
│   ├── general.hbs
│   ├── labs.hbs
│   ├── tags
│   │   └── settings-menu.hbs
│   ├── tags.hbs
...
```

Casper theme inserts 'A 1-post collection' in each tag page, but I can't seem to find where in the ui I can change the description.",[],[],[],[],275754,PaBLoX-CL,User,COLLABORATOR,0,,[],[],2015-01-02 02:25:11,2015-01-02 02:25:11,0,,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489971749,IssueCommentEvent,created,275754,PaBLoX-CL,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-02 02:35:34,53234871,4747,Unable to see settings/tags in 0.5.7?,"ARGH, I feel stupid, I see now why I can't see it :P.

It's in #4248. 

Sorry, the noise ... this always happen!",[],[],[],[],275754,PaBLoX-CL,User,COLLABORATOR,0,,[],[],2015-01-02 02:25:11,2015-01-02 02:35:32,1,2015-01-02 02:35:32,68506190,2015-01-02 02:35:32,2015-01-02 02:35:32,COLLABORATOR,275754,PaBLoX-CL,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489971751,IssuesEvent,closed,275754,PaBLoX-CL,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-02 02:35:34,53234871,4747,Unable to see settings/tags in 0.5.7?,"I don't know what I'm doing wrong, I'm using stable branch (which corresponds to 0.5.7). And I can't see the Tags submenu, I can't find if it actually exists (I can't seem to find any documentation about it actually exists... besides some documentation in the themes webpage).

I see that's there (unless I'm not understanding the source code xD):

```
├── core/client/templates/settings
│   ├── about.hbs
│   ├── apps.hbs
│   ├── code-injection.hbs
│   ├── general.hbs
│   ├── labs.hbs
│   ├── tags
│   │   └── settings-menu.hbs
│   ├── tags.hbs
...
```

Casper theme inserts 'A 1-post collection' in each tag page, but I can't seem to find where in the ui I can change the description.",[],[],[],[],275754,PaBLoX-CL,User,COLLABORATOR,0,,[],[],2015-01-02 02:25:11,2015-01-02 02:35:32,1,2015-01-02 02:35:32,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489974255,IssuesEvent,opened,5300706,iljapavlovs,7639232,angular/protractor,139426,angular,2015-01-02 02:41:36,53235164,1678,How to wait until page freezes in protractor?,"We have got following logic on frontend - so when new page is loaded, screen is auto scrolling to specific section and I have a script which clicks on the specific element at that time. Hence, while this movement is occurring following error is appearing due to the fact that selenium is clicking on wrong element:
""Element is not clickable at point (x, y). Other element would receive the click..."" 

I have added plain sleep, but this solution is not a good one. So does any one know how to wait until page freezes - when auto scrolling is finished?",[],[],[],[],5300706,iljapavlovs,User,COLLABORATOR,0,,[],[],2015-01-02 02:41:36,2015-01-02 02:41:36,0,,0,,,COLLABORATOR,0,,Bot,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489974506,PullRequestEvent,opened,12637,rwjblue,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-02 02:42:16,26748920,4748,Remove ObjectController proxying behavior.,"No issue.

Ember.ObjectController (and Ember.ArrayController) will be deprecated in Ember 1.11 (and removed from core in Ember 2.0). The reasoning is detailed in the Ember 2.0 RFC.

This PR does the following:

* Updates templates/controllers/views to explicitly reference model properties (instead of relying on proxying behavior).
* Clearly delineate where certain properties are being set or retrieved from (for example it was not clear exactly where `scratch` and `titleScratch` were stored).
* Remove usage of `Ember.ObjectController`.
* Add JSCS rule to prevent future PR's from adding regressions.

References:

* https://github.com/emberjs/ember.js/pull/10062 - Deprecate Ember.ObjectController
* https://github.com/emberjs/rfcs/pull/15 - The Road to Ember 2.0",[],[],[],[],12637,rwjblue,User,COLLABORATOR,0,,[],[],2015-01-02 02:42:15,2015-01-02 02:42:15,0,,0,,,COLLABORATOR,0,,Bot,1,218,170,38,0,,,0,,Bot,0,,Bot,0,master,18351883,rwjblue/Ghost,remove-proxying,Just a blogging platform,52461,13493,3029,JavaScript,1,0,1,1,1,,master,2013-05-04 11:09:13,2015-01-02 00:21:10,2015-01-01 16:34:42,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2489985403,IssueCommentEvent,created,12637,rwjblue,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-02 03:08:21,53235177,4748,Remove ObjectController proxying behavior.,To test the deprecation in https://github.com/emberjs/ember.js/pull/10062 I also confirmed that with these changes (and the last couple of PR's I submitted) the Ghost test suite passes properly on Ember canary (which will ultimately be 1.11) and Ember 1.10.0-beta.3.,[],[],[],[],12637,rwjblue,User,COLLABORATOR,0,,[],[],2015-01-02 02:42:15,2015-01-02 03:08:18,1,,68506803,2015-01-02 03:08:18,2015-01-02 03:08:18,COLLABORATOR,12637,rwjblue,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2490020514,IssueCommentEvent,created,4,wycats,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-02 04:31:14,53235177,4748,Remove ObjectController proxying behavior.,Great work @rwjblue :smile: ,[],[],[],[],12637,rwjblue,User,COLLABORATOR,0,,[],[],2015-01-02 02:42:15,2015-01-02 04:31:14,2,,68508449,2015-01-02 04:31:14,2015-01-02 04:31:14,COLLABORATOR,4,wycats,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
2490054667,IssueCommentEvent,created,214142,jaswilli,9852918,TryGhost/Ghost,2178663,TryGhost,2015-01-02 05:53:18,53235177,4748,Remove ObjectController proxying behavior.,Awesome. Will review tomorrow 😄,[],[],[],[],12637,rwjblue,User,COLLABORATOR,0,,[],[],2015-01-02 02:42:15,2015-01-02 05:53:17,3,,68509983,2015-01-02 05:53:17,2015-01-02 05:53:17,COLLABORATOR,214142,jaswilli,User,0,0,0,0,0,,,0,,Bot,0,,Bot,0,,0,,,,0,0,0,,0,0,0,0,0,,,,,,[],approved,COLLABORATOR,0,0,,,0,,Bot,COLLABORATOR,,,0,0,0,,,[],[],[],0,,0,,Bot,,,deploy_key,,branch,,,deploy_key,[],[],[],0,,Bot,0,,,,0,0,,Bot,0,,,,[],[],[],[],[],[],[],0,0,,Bot,COLLABORATOR,,,,,,
